experiment_id,case_index,time,tool_wear,depth_of_cut,feed_rate,force_ac,force_dc,vib_table,vib_spindle,force_x,force_y,force_z,spindle_speed,force_magnitude,mrr,cumulative_mrr,heat_generation,cumulative_heat,thermal_displacement
3,-1.6290762021182363,3.8,0.0,-0.6051422833504458,-0.7513428837969108,-0.2702846723148662,-0.8326007492900395,1.9400932873641168,0.39695724536271215,-0.2702846723148662,-0.8326007492900395,1.9400932873641168,0.0,-0.73860128480991,-0.7242526767791879,-1.3183873324585398,-0.7386012848099106,-1.2397828175135603,0.004593711063305733
3,-1.6290762021182363,3.9,0.0,-0.6051422833504458,-0.7513428837969108,0.16888682051302983,-0.8155261081412282,0.22457956411217758,-0.044030188654127445,0.16888682051302983,-0.8155261081412282,0.22457956411217758,0.0,-0.8418000717980446,-0.7242526767791879,-1.3169635721881299,-0.841800071798045,-1.2381948160128589,0.004726918379162653
3,-1.6290762021182363,4.0,0.0,-0.6051422833504458,-0.7513428837969108,0.5879654999435711,-0.847778208088983,1.0139263692894502,-0.10702839351367596,0.5879654999435711,-0.847778208088983,1.0139263692894502,0.0,-0.7985944448956435,-0.7242526767791879,-1.3155398119177202,-0.798594444895644,-1.2365583542686525,0.004864190715713942
3,-1.6290762021182363,4.1,0.0,-0.6051422833504458,-0.7513428837969108,0.7329207965959158,-0.8857218550863415,0.4982197899069654,-0.45351852024119277,0.7329207965959158,-0.8857218550863415,0.4982197899069654,0.0,-0.8365414712841863,-0.7242526767791879,-1.3141160516473103,-0.8365414712841867,-1.23496445462274,0.0049978927893476795
3,-1.6290762021182363,4.2,0.0,-0.6051422833504458,-0.7513428837969108,-0.3233871077221608,-0.819320472840964,0.9613032489442987,-0.17002659837322445,-0.3233871077221608,-0.819320472840964,0.9613032489442987,0.0,-0.7847766610339746,-0.7242526767791879,-1.3126922913769006,-0.7847766610339749,-1.2333124945923464,0.005136465178261936
3,-1.6290762021182363,4.3,0.0,-0.6051422833504458,-0.7513428837969108,-0.8027442273447664,-0.8838246727364736,0.9981394331859048,0.11346532349474384,-0.8027442273447664,-0.8838246727364736,0.9981394331859048,0.0,-0.7525576139458835,-0.7242526767791879,-1.3112685311064907,-0.752557613945884,-1.2316243970729424,0.005278068910604256
3,-1.6290762021182363,4.4,0.0,-0.6051422833504458,-0.7513428837969108,-0.1698206053280926,-0.819320472840964,0.6824007111149957,0.23946173321384084,-0.1698206053280926,-0.819320472840964,0.6824007111149957,0.0,-0.8143595347894403,-0.7242526767791879,-1.309844770836081,-0.8143595347894409,-1.230005617749983,0.005413857981635255
3,-1.6290762021182363,4.5,0.0,-0.6051422833504458,-0.7513428837969108,0.28944370089715815,-0.7946571022926809,1.0297133053929957,-0.23302480323277297,0.28944370089715815,-0.7946571022926809,1.0297133053929957,0.0,-0.778096550019584,-0.7242526767791879,-1.308421010565671,-0.7780965500195843,-1.228346165181473,0.005553058871776344
3,-1.6290762021182363,4.6,0.0,-0.6051422833504458,-0.7513428837969108,0.6884295669303446,-0.8629556668879264,0.4245474214237533,-0.044030188654127445,0.6884295669303446,-0.8629556668879264,0.4245474214237533,0.0,-0.8275470613269025,-0.7242526767791879,-1.3069972502952614,-0.827547061326903,-1.2267421772362357,0.005687607188486072
3,-1.6290762021182363,4.7,0.0,-0.6051422833504458,-0.7513428837969108,0.6539847439634509,-0.8648528492377943,1.1981072904974805,-0.32752211052209573,0.6539847439634509,-0.8648528492377943,1.1981072904974805,0.0,-0.7931222087249672,-0.7242526767791879,-1.3055734900248515,-0.7931222087249675,-1.225099577729049,0.005825394382820319
3,-1.6290762021182363,4.8,0.0,-0.6051422833504458,-0.7513428837969108,-0.3190815048512991,-0.8041430140420206,-0.3437501356154587,-0.29602300809232146,-0.3190815048512991,-0.8041430140420206,-0.3437501356154587,0.0,-0.8278881935515758,-0.7242526767791879,-1.3041497297544418,-0.8278881935515764,-1.223495972404129,0.005959910603952405
3,-1.6290762021182363,4.9,0.0,-0.6051422833504458,-0.7513428837969108,-0.7410305861957482,-0.9008993138852849,1.287566595084238,-0.26452390566254724,-0.7410305861957482,-0.9008993138852849,1.287566595084238,0.0,-0.7642451177262747,-0.7242526767791879,-1.3027259694840319,-0.764245117726275,-1.2218209838087184,0.0061004147122841745
3,-1.6290762021182363,5.0,0.0,-0.6051422833504458,-0.7513428837969108,-0.3305631125069303,-0.7832740081934734,-0.2806023912012769,-0.4220194178114185,-0.3305631125069303,-0.7832740081934734,-0.2806023912012769,0.0,-0.8052311806255696,-0.7242526767791879,-1.3013022092136222,-0.8052311806255701,-1.2201919659520932,0.006237062628591634
3,-1.6290762021182363,5.1,0.0,-0.6051422833504458,-0.7513428837969108,0.08995076788056484,-0.7984514669924168,1.5138460125683895,0.05046711863519532,0.08995076788056484,-0.7984514669924168,1.5138460125683895,0.0,-0.7566529766192577,-0.7242526767791879,-1.2998784489432123,-0.756652976619258,-1.2185084618684665,0.006378281046908635
3,-1.6290762021182363,5.2,0.0,-0.6051422833504458,-0.7513428837969108,0.49324223678461315,-0.8629556668879264,0.014087082731571545,-0.5165167251007413,0.49324223678461315,-0.8629556668879264,0.014087082731571545,0.0,-0.8725542712929428,-0.7242526767791879,-1.2984546886728026,-0.8725542712929432,-1.2169549548561722,0.006508594840177213
3,-1.6290762021182363,5.3,0.0,-0.6051422833504458,-0.7513428837969108,0.6238455238674188,-0.8800303080367377,1.7611746781906017,-0.32752211052209573,0.6238455238674188,-0.8800303080367377,1.7611746781906017,0.0,-0.7732326304507364,-0.7242526767791879,-1.2970309284023926,-0.7732326304507369,-1.2152900468240206,0.006648253354362222
3,-1.6290762021182363,5.4,0.0,-0.6051422833504458,-0.7513428837969108,-0.3549615287751468,-0.7756852787940017,0.15090719562896546,-0.5480158275305155,-0.3549615287751468,-0.7756852787940017,0.15090719562896546,0.0,-0.7800923028489848,-0.7242526767791879,-1.295607168131983,-0.7800923028489851,-1.2136328327294092,0.0067872664732074395
3,-1.6290762021182363,5.5,0.0,-0.6051422833504458,-0.7513428837969108,-0.7883922177752273,-0.8800303080367377,2.087438024330541,-0.044030188654127445,-0.7883922177752273,-0.8800303080367377,2.087438024330541,0.0,-0.6823000965400957,-0.7242526767791879,-1.2941834078615733,-0.6823000965400963,-1.2118659330574704,0.006935480415438271
3,-1.6290762021182363,5.6,0.0,-0.6051422833504458,-0.7513428837969108,-0.30185909336785216,-0.8041430140420206,0.12985794749090487,-0.5165167251007413,-0.30185909336785216,-0.8041430140420206,0.12985794749090487,0.0,-0.8132888160591291,-0.7242526767791879,-1.2927596475911634,-0.8132888160591294,-1.2102459527962508,0.007071370225518986
3,-1.6290762021182363,5.7,0.0,-0.6051422833504458,-0.7513428837969108,0.06268194969844058,-0.792759919942813,2.024290279916359,-0.23302480323277297,0.06268194969844058,-0.792759919942813,2.024290279916359,0.0,-0.7157691871645303,-0.7242526767791879,-1.2913358873207537,-0.7157691871645306,-1.2085165926856567,0.007216435213417609
3,-1.6290762021182363,5.8,0.0,-0.6051422833504458,-0.7513428837969108,0.6137991171687415,-0.8572641198383225,0.25089112428475335,-0.26452390566254724,0.6137991171687415,-0.8572641198383225,0.25089112428475335,0.0,-0.8418782952672688,-0.7242526767791879,-1.2899121270503437,-0.8418782952672692,-1.206928678921869,0.007349635169584509
3,-1.6290762021182363,5.9,0.0,-0.6051422833504458,-0.7513428837969108,0.5965767056852945,-0.8629556668879264,2.445275242677571,0.14496442592451808,0.5965767056852945,-0.8629556668879264,2.445275242677571,0.0,-0.7101140657178019,-0.7242526767791879,-1.288488366779934,-0.7101140657178022,-1.20519297592073,0.007495232222108929
3,-1.6290762021182363,6.0,0.0,-0.6051422833504458,-0.7513428837969108,-0.3276927105930225,-0.7699937317443979,-0.01222447744100421,-0.0755292910839017,-0.3276927105930225,-0.7699937317443979,-0.01222447744100421,0.0,-0.7842782760133973,-0.7242526767791879,-1.2870646065095241,-0.7842782760133977,-1.2035404568923262,0.007633851501800328
3,-1.6290762021182363,6.1,0.0,-0.6051422833504458,-0.7513428837969108,-0.8300130455268906,-0.8648528492377943,2.534734547264329,0.617450962371132,-0.8300130455268906,-0.8648528492377943,2.534734547264329,0.0,-0.6265957001217454,-0.7242526767791879,-1.2856408462391145,-0.6265957001217459,-1.2017110781219862,0.007787306417034965
3,-1.6290762021182363,6.2,0.0,-0.6051422833504458,-0.7513428837969108,-0.44968479193410477,-0.8003486493422848,-0.4858325605473678,-0.32752211052209573,-0.44968479193410477,-0.8003486493422848,-0.4858325605473678,0.0,-0.8107764484002724,-0.7242526767791879,-1.2842170859687045,-0.8107764484002727,-1.2000882799419619,0.007923432604348399
3,-1.6290762021182363,6.3,0.0,-0.6051422833504458,-0.7513428837969108,0.049765141085855405,-0.8401894786895112,2.371602874194359,-0.0755292910839017,0.049765141085855405,-0.8401894786895112,2.371602874194359,0.0,-0.729291425515118,-0.7242526767791879,-1.2827933256982949,-0.7292914255151184,-1.1983740866281527,0.008067225346415399
3,-1.6290762021182363,6.4,0.0,-0.6051422833504458,-0.7513428837969108,0.6812535621455751,-0.8363951139897754,-1.2751793657246404,-0.5165167251007413,0.6812535621455751,-0.8363951139897754,-1.2751793657246404,0.0,-0.8535261640811386,-0.7242526767791879,-1.281369565427885,-0.8535261640811391,-1.196799237333035,0.008199329407645265
3,-1.6290762021182363,6.5,0.0,-0.6051422833504458,-0.7513428837969108,0.6367623324800039,-0.8326007492900395,2.3242420658837224,0.3654581429329379,0.6367623324800039,-0.8326007492900395,2.3242420658837224,0.0,-0.6893549880705175,-0.7242526767791879,-1.2799458051574752,-0.689354988070518,-1.1950402505600857,0.008346879587257107
3,-1.6290762021182363,6.6,0.0,-0.6051422833504458,-0.7513428837969108,-0.0521341268578721,-0.7699937317443979,-1.1646708129998222,-0.35902121295187,-0.0521341268578721,-0.7699937317443979,-1.1646708129998222,0.0,-0.8349309166418882,-0.7242526767791879,-1.2785220448870653,-0.8349309166418886,-1.1934445444858042,0.008480733190643326
3,-1.6290762021182363,6.7,0.0,-0.6051422833504458,-0.7513428837969108,-0.6893633517454075,-0.8231148375406999,2.197946577055359,0.2079626307840666,-0.6893633517454075,-0.8231148375406999,2.197946577055359,0.0,-0.649210992485687,-0.7242526767791879,-1.2770982846166556,-0.6492109924856875,-1.191640531452602,0.008632060336000296
3,-1.6290762021182363,6.8,0.0,-0.6051422833504458,-0.7513428837969108,-0.7324193804540248,-0.8231148375406999,-1.09099844451661,-0.32752211052209573,-0.7324193804540248,-0.8231148375406999,-1.09099844451661,0.0,-0.789926658058666,-0.7242526767791879,-1.2756745243462457,-0.7899266580586666,-1.1899943477557038,0.008770148185145496
3,-1.6290762021182363,6.9,0.0,-0.6051422833504458,-0.7513428837969108,0.00814431333419206,-0.8572641198383225,2.234782761296965,0.45995545022226064,0.00814431333419206,-0.8572641198383225,2.234782761296965,0.0,-0.7540664116744648,-0.7242526767791879,-1.274250764075836,-0.7540664116744652,-1.188307942532201,0.008911609961579987
3,-1.6290762021182363,7.0,0.0,-0.6051422833504458,-0.7513428837969108,0.6496791410925892,-0.8250120198905678,-0.9699652677227617,0.08196622106496958,0.6496791410925892,-0.8250120198905678,-0.9699652677227617,0.0,-0.8438124047374926,-0.7242526767791879,-1.2728270038054261,-0.8438124047374932,-1.186722198101961,0.00904462794619398
3,-1.6290762021182363,7.1,0.0,-0.6051422833504458,-0.7513428837969108,0.6324567296091422,-0.8022458316921527,2.008503343812814,0.17646352835429233,0.6324567296091422,-0.8022458316921527,2.008503343812814,0.0,-0.6883251545127452,-0.7242526767791879,-1.2714032435350164,-0.6883251545127457,-1.1849620562483298,0.00919227501815583
3,-1.6290762021182363,7.2,0.0,-0.6051422833504458,-0.7513428837969108,0.06268194969844058,-0.7965542846425488,-0.7542104743076404,-0.35902121295187,0.06268194969844058,-0.7965542846425488,-0.7542104743076404,0.0,-0.8561234509243129,-0.7242526767791879,-1.2699794832646065,-0.8561234509243133,-1.1833901201189707,0.009324134712493612
3,-1.6290762021182363,7.3,0.0,-0.6051422833504458,-0.7513428837969108,-0.5070928302122611,-0.8117317434414923,2.4505375547120862,0.17646352835429233,-0.5070928302122611,-0.8117317434414923,2.4505375547120862,0.0,-0.6523718927908243,-0.7242526767791879,-1.2685557229941968,-0.6523718927908247,-1.1815896524109835,0.009475164463134327
3,-1.6290762021182363,7.4,0.0,-0.6051422833504458,-0.7513428837969108,-0.5946400885864496,-0.8174232904910961,-0.5752918651341253,-0.32752211052209573,-0.5946400885864496,-0.8174232904910961,-0.5752918651341253,0.0,-0.8036875448646086,-0.7242526767791879,-1.267131962723787,-0.803687544864609,-1.179958903183465,0.009611957613101444
3,-1.6290762021182363,7.5,0.0,-0.6051422833504458,-0.7513428837969108,-0.07079173929827291,-0.8515725727887188,2.376865186228874,0.45995545022226064,-0.07079173929827291,-0.8515725727887188,2.376865186228874,0.0,-0.735008782846527,-0.7242526767791879,-1.2657082024533772,-0.7350087828465274,-1.178251122565139,0.009755212435051655
3,-1.6290762021182363,7.6,0.0,-0.6051422833504458,-0.7513428837969108,0.6597255477912665,-0.7984514669924168,-0.5489803049615496,-0.20152570080299873,0.6597255477912665,-0.7984514669924168,-0.5489803049615496,0.0,-0.8086952016185059,-0.7242526767791879,-1.2642844421829673,-0.8086952016185063,-1.176625990019592,0.009891534437397632
3,-1.6290762021182363,7.7,0.0,-0.6051422833504458,-0.7513428837969108,0.4831958300859358,-0.7832740081934734,2.2453073853659955,0.2709608356436151,0.4831958300859358,-0.7832740081934734,2.2453073853659955,0.0,-0.6721388986830573,-0.7242526767791879,-1.2628606819125576,-0.6721388986830577,-1.174847693357081,0.010040704400464864
3,-1.6290762021182363,7.8,0.0,-0.6051422833504458,-0.7513428837969108,0.21050764826469318,-0.7965542846425488,-0.4647833124093072,0.23946173321384084,0.21050764826469318,-0.7965542846425488,-0.4647833124093072,0.0,-0.8472597233944803,-0.7242526767791879,-1.261436921642148,-0.8472597233944805,-1.1732658155042648,0.010173398042564112
3,-1.6290762021182363,7.9,0.0,-0.6051422833504458,-0.7513428837969108,-0.492740820642722,-0.8174232904910961,2.3295043779182376,-0.0755292910839017,-0.492740820642722,-0.8174232904910961,2.3295043779182376,0.0,-0.668714410852928,-0.7242526767791879,-1.260013161371738,-0.6687144108529285,-1.1714836778718152,0.010322890200097553
3,-1.6290762021182363,8.0,0.0,-0.6051422833504458,-0.7513428837969108,-0.840059452225568,-0.8344979316399074,-0.4332094402022163,-0.29602300809232146,-0.840059452225568,-0.8344979316399074,-0.4332094402022163,0.0,-0.7604658442913694,-0.7242526767791879,-1.2585894011013283,-0.7604658442913698,-1.1698044503722602,0.010463749883057536
